HTA9 TAF4B 0.41
HTA9 MBK5.18 0.491
HTA9 MAH20.19 0.486
HTA9 NRPB4 0.716
HTA9 MORF1 0.734
HTA9 SUVR5 0.805
HTA9 NRPB8A 0.638
HTA9 SPT16 0.672
HTA9 HTR4 0.86
HTA9 HTR2 0.832
HTA9 SSRP1 0.443
HTA9 NRPB11 0.708
HTA9 NRPB3 0.706
HTA9 NRPD3B 0.706
HTA9 MRG2 0.719
HTA9 NRPE1 0.56
HTA9 NRPD4 0.636
HTA9 NRPB9A 0.643
HTA9 TAF4 0.41
HTA9 K21L13.5 0.724
HTA9 NRPB9B 0.643
HTA9 NRPB10 0.575
HTA9 HTR12 0.832
HTA9 SWC4 0.972
HTA9 Q93VF4_ARATH 0.629
HTA9 LHP1 0.619
HTA9 MRG1 0.719
HTA9 T27K22.4 0.492
HTA9 TTL1 0.418
HTA9 NRPA1 0.437
HTA9 Q9LIF6_ARATH 0.437
HTA9 SUMO2 0.448
HTA9 VIP4 0.541
HTA9 VIP5 0.559
HTA9 NRPB10L 0.574
HTA9 NRPB6B 0.595
HTA9 NRPB6A 0.603
HTA9 PCNA 0.631
HTA9 PCNA2 0.635
HTA9 NRPB8B 0.654
HTA9 T5J17.190 0.748
HTA9 K9I9.20 0.749
HTA9 T16K5.180 0.749
HTA9 T6J4.12 0.811
HTA9 T24H18.80 0.811
HTA9 MGH3 0.83
HTA9 HTR11 0.831
HTA9 RIN1 0.935
HTR11 SYD 0.961
HTR11 NRPB4 0.783
HTR11 SUMO1 0.53
HTR11 LTI65 0.482
HTR11 NRPB9A 0.717
HTR11 NRPB9B 0.719
HTR11 SWC4 0.593
HTR11 TTL1 0.483
HTR11 VIP4 0.78
HTR11 RIN1 0.806
HTR12 SYD 0.966
HTR12 NRPB4 0.783
HTR12 SUMO1 0.526
HTR12 LTI65 0.483
HTR12 NRPB9A 0.717
HTR12 NRPB9B 0.731
HTR12 TTL1 0.483
HTR12 SWC4 0.588
HTR12 VIP4 0.777
HTR12 RIN1 0.804
HTR2 SYD 0.962
HTR2 NRPB4 0.784
HTR2 SUMO1 0.549
HTR2 PCNA2 0.466
HTR2 LTI65 0.477
HTR2 TTL1 0.483
HTR2 SWC4 0.589
HTR2 NRPB9A 0.717
HTR2 NRPB9B 0.726
HTR2 VIP4 0.778
HTR2 RIN1 0.81
HTR4 SYD 0.962
HTR4 NRPB4 0.786
HTR4 SUMO1 0.641
HTR4 LTI65 0.478
HTR4 TTL1 0.483
HTR4 SUMO2 0.486
HTR4 SWC4 0.589
HTR4 NRPB9B 0.717
HTR4 NRPB9A 0.717
HTR4 VIP4 0.803
HTR4 RIN1 0.805
JUB1 WRKY33 0.539
JUB1 WRKY18 0.494
K21L13.5 SYD 0.499
K21L13.5 NF-YB11 0.423
K9I9.20 SWC4 0.999
K9I9.20 TTL1 0.445
K9I9.20 RIN1 0.999
KEG SYD 0.897
KEG MBK5.18 0.469
KEG PYR1 0.598
KEG SUVR5 0.901
KEG PP2CA 0.487
KEG RD22 0.491
KEG SIZ1 0.604
KEG MED25 0.44
KEG T27K22.4 0.607
KEG TTL1 0.62
KEG RHA2A 0.785
KEG SDIR1 0.803
KIN1-2 KIN2 0.481
KIN1-2 LTI65 0.717
KIN1-2 RD22 0.402
KIN1-2 NHX1 0.456
KIN1-2 TTL1 0.448
KIN2 RD22 0.512
KIN2 SCRM 0.599
KIN2 LTI65 0.79
KIN2 RD29A 0.913
LEA14 NAC072 0.517
LEA14 NCED3 0.554
LEA14 PXG3 0.556
LEA14 LTI65 0.683
LEA14 RD22 0.699
LEA14 LEA7 0.741
LEA14 XERO2 0.767
LEA14 RD29A 0.85
LEA7 PXG3 0.431
LEA7 LTI65 0.759
LEA7 SAG113 0.462
LEA7 NCED3 0.491
LHP1 SYD 0.798
LIG6 MAH20.19 0.414
LIG6 NAC062 0.437
LIG6 SPT16 0.482
LIG6 SSRP1 0.565
LIG6 NRPB9B 0.671
LIG6 NRPB9A 0.671
LIG6 NF-YB11 0.686
LIG6 SIZ1 0.878
LIG6 NRPB3 0.894
LIG6 NRPD3B 0.894
LIG6 NRPB10 0.95
LIG6 NRPB10L 0.95
LIG6 NRPB11 0.95
LIG6 NRPD4 0.95
LIG6 NRPB4 0.95
LIG6 NRPB8A 0.955
LIG6 NRPB8B 0.955
LIG6 NRPB6B 0.955
LIG6 NRPB6A 0.955
LIG6 NRPE1 0.962
LIG6 PCNA 0.995
LIG6 PCNA2 0.995
LTI65 PXG3 0.929
LTI65 PYR1 0.778
LTI65 XERO2 0.587
LTI65 PP2CA 0.774
LTI65 P5CSA 0.859
LTI65 NHX1 0.418
LTI65 ZAT12 0.431
LTI65 MYB44 0.434
LTI65 T24H18.80 0.483
LTI65 ZAT10 0.483
LTI65 MGH3 0.485
LTI65 T6J4.12 0.489
LTI65 NAC055 0.513
LTI65 WRKY63 0.541
LTI65 SCRM 0.542
LTI65 NAC002 0.548
LTI65 MYB15 0.575
LTI65 MYC2 0.579
LTI65 NAC019 0.639
LTI65 NHX7 0.718
LTI65 ZEP 0.72
LTI65 SRK2I 0.72
LTI65 SAG113 0.75
LTI65 SRK2E 0.791
LTI65 SRK2D 0.791
LTI65 NAC072 0.855
LTI65 NCED3 0.894
LTI65 RD22 0.93
MAH20.19 NF-YB11 0.968
MAH20.24 NRPB4 0.989
MAH20.24 NRPB9A 0.97
MAH20.24 NRPB9B 0.97
MAH20.24 TTL1 0.435
MAH20.24 VIP4 0.973
MBF1C SAP5 0.478
MBK5.18 SYD 0.912
MED25 SYD 0.565
MED25 MYC2 0.99
MED25 WRKY33 0.462
MED25 MED32 0.978
MED32 ZHD11 0.666
MGH3 SYD 0.961
MGH3 NRPB4 0.783
MGH3 SUMO1 0.529
MGH3 NRPB9A 0.72
MGH3 NRPB9B 0.717
MGH3 SWC4 0.593
MGH3 RIN1 0.806
MGH3 VIP4 0.78
MGH3 TTL1 0.483
MRG1 SWC4 0.965
MRG1 RIN1 0.797
MRG2 RIN1 0.797
MRG2 SWC4 0.965
MUB3.7 NRPB4 0.949
MUB3.7 NRPB9A 0.871
MUB3.7 NRPB9B 0.871
MUB3.7 VIP4 0.865
MYB15 ZAT6 0.586
MYB15 RD29A 0.741
MYB15 RD22 0.639
MYB15 MYC2 0.655
MYB15 ZAT12 0.843
MYB15 SIZ1 0.796
MYB15 WRKY33 0.767
MYB15 SRK2E 0.58
MYB15 ZAT10 0.841
MYB15 WRKY18 0.522
MYB15 MYB44 0.425
MYB15 SCRM 0.978
MYB15 WRKY40 0.751
MYB44 ZAT6 0.476
MYB44 PYR1 0.497
MYB44 PP2CA 0.468
MYB44 RD22 0.666
MYB44 MYB96 0.436
MYB44 MYC2 0.744
MYB44 WRKY33 0.807
MYB44 WRKY18 0.494
MYB44 NAC019 0.446
MYB44 WRKY40 0.469
MYB44 RAV1 0.602
MYB96 RD29A 0.603
MYB96 RD22 0.759
MYB96 RAV1 0.433
MYB96 SRK2E 0.435
MYB96 SIZ1 0.546
MYB96 MYC2 0.551
MYC2 NAC098 0.499
MYC2 PP2CA 0.594
MYC2 RD29A 0.698
MYC2 RD22 0.794
MYC2 NAC002 0.735
MYC2 SRK2D 0.435
MYC2 SRK2I 0.436
MYC2 ZHD11 0.405
MYC2 RAV1 0.491
MYC2 ZEP 0.547
MYC2 SAG113 0.56
MYC2 SRK2E 0.571
MYC2 SCRM 0.613
MYC2 ZAT12 0.674
MYC2 NCED3 0.733
MYC2 ZAT10 0.744
MYC2 WRKY18 0.772
MYC2 NAC055 0.791
MYC2 NAC019 0.8
MYC2 NAC072 0.806
MYC2 WRKY33 0.821
MYC2 WRKY40 0.888
NAC002 PP2CA 0.43
NAC002 RD22 0.615
NAC002 WRKY33 0.485
NAC002 WRKY40 0.543
NAC002 NAC102 0.67
NAC002 NCED3 0.748
NAC013 WRKY40 0.491
NAC013 SRO1 0.695
NAC013 RCD1 0.943
NAC016 RCD1 0.522
NAC017 TAF4B 0.717
NAC017 SRO1 0.557
NAC017 TAF4 0.718
NAC017 RCD1 0.875
NAC017 WRKY63 0.717
NAC017 WRKY40 0.718
NAC019 PXG3 0.711
NAC019 RD29A 0.727
NAC019 RD22 0.54
NAC019 ZAT12 0.563
NAC019 NAC072 0.41
NAC019 ZAT10 0.472
NAC019 WRKY40 0.434
NAC019 SAG113 0.6
NAC019 NCED3 0.735
NAC019 RHA2A 0.892
NAC019 ZHD11 0.896
NAC032 NAC102 0.443
NAC046 RCD1 0.905
NAC055 RD22 0.406
NAC055 WRKY40 0.463
NAC055 NCED3 0.542
NAC055 RHA2A 0.63
NAC062 T17J13.220 0.602
NAC062 ZAT12 0.557
NAC062 WRKY33 0.587
NAC062 ZAT10 0.557
NAC062 PCNA 0.584
NAC062 WRKY40 0.521
NAC062 PCNA2 0.584
NAC072 PP2CA 0.685
NAC072 RD22 0.803
NAC072 WRKY33 0.47
NAC072 WRKY18 0.445
NAC072 WRKY40 0.466
NAC072 NCED3 0.817
NAC096 NCED3 0.481
NAC102 ZAT6 0.449
NAC102 ZAT12 0.403
NAC102 WRKY33 0.43
NAC102 ZAT10 0.514
NCED3 PXG3 0.749
NCED3 PYR1 0.783
NCED3 PP2CA 0.812
NCED3 P5CSA 0.811
NCED3 RD29A 0.9
NCED3 RD22 0.802
NCED3 SRK2D 0.699
NCED3 SRK2I 0.581
NCED3 WRKY33 0.566
NCED3 SRK2E 0.794
NCED3 ZAT10 0.436
NCED3 WRKY63 0.483
NCED3 ZEP 0.931
NCED3 SAG113 0.807
NCED3 NHX7 0.514
NF-YB11 NRPB8A 0.531
NF-YB11 NRPB3 0.618
NF-YB11 NRPD3B 0.618
NF-YB11 NFYC10 0.964
NF-YB11 NRPB10 0.497
NF-YB11 NF-YC10 0.975
NF-YB11 NRPB8B 0.531
NF-YB11 PCNA 0.809
NF-YB11 NRPB10L 0.497
NF-YB11 PCNA2 0.826
NHX1 P5CSA 0.844
NHX1 RD29A 0.571
NHX1 ZAT10 0.51
NHX1 RCI2A 0.54
NHX1 NHX7 0.551
NHX7 RD22 0.513
NHX7 RCD1 0.929
NIC2 SUMO1 0.4
NRPA1 NRPB4 0.459
NRPA1 NRPB9A 0.741
NRPA1 NRPB9B 0.751
NRPB10 NRPB4 0.999
NRPB10 NRPB9A 0.999
NRPB10 NRPB9B 0.999
NRPB10 TTL1 0.545
NRPB10 VIP4 0.9
NRPB10L NRPB4 0.996
NRPB10L NRPB9A 0.993
NRPB10L NRPB9B 0.994
NRPB10L VIP4 0.9
NRPB10L TTL1 0.545
NRPB11 NRPB4 0.999
NRPB11 TTL1 0.671
NRPB11 VIP4 0.95
NRPB11 NRPB9A 0.999
NRPB11 NRPB9B 0.999
NRPB3 NRPB4 0.999
NRPB3 PCNA2 0.424
NRPB3 TTL1 0.55
NRPB3 RIN1 0.59
NRPB3 VIP4 0.92
NRPB3 NRPB9A 0.999
NRPB3 NRPB9B 0.999
NRPB4 SPT6 0.936
NRPB4 VIP6 0.958
NRPB4 RDM3 0.968
NRPB4 NRPC1 0.731
NRPB4 TAF4B 0.87
NRPB4 TTL1 0.549
NRPB4 T5J17.190 0.783
NRPB4 T6J4.12 0.783
NRPB4 T24H18.80 0.783
NRPB4 TAF4 0.87
NRPB4 VIP4 0.955
NRPB4 VIP5 0.96
NRPB4 SPT16 0.971
NRPB4 NRPE1 0.982
NRPB4 SPT42 0.99
NRPB4 SSRP1 0.992
NRPB4 NRPD3B 0.998
NRPB4 NRPB8A 0.999
NRPB4 NRPB6B 0.999
NRPB4 NRPB6A 0.999
NRPB4 NRPB9B 0.999
NRPB4 NRPB8B 0.999
NRPB4 NRPB9A 0.999
NRPB6A NRPB9A 0.999
NRPB6A NRPB9B 0.999
NRPB6A TTL1 0.584
NRPB6A VIP4 0.912
NRPB6B NRPB9A 0.999
NRPB6B NRPB9B 0.999
NRPB6B VIP4 0.911
NRPB6B TTL1 0.584
NRPB8A TTL1 0.58
NRPB8A VIP4 0.901
NRPB8A NRPB9B 0.999
NRPB8A NRPB9A 0.999
NRPB8B NRPB9A 0.999
NRPB8B NRPB9B 0.999
NRPB8B VIP4 0.901
NRPB8B TTL1 0.58
NRPB9A SPT6 0.9
NRPB9A VIP6 0.896
NRPB9A RDM3 0.871
NRPB9A NRPC1 0.965
NRPB9A TAF4B 0.77
NRPB9A SPT16 0.926
NRPB9A SSRP1 0.969
NRPB9A NRPD3B 0.999
NRPB9A NRPE1 0.995
NRPB9A NRPD4 0.99
NRPB9A TTL1 0.405
NRPB9A Q9LIF6_ARATH 0.704
NRPB9A T24H18.80 0.717
NRPB9A T5J17.190 0.717
NRPB9A T6J4.12 0.721
NRPB9A TAF4 0.77
NRPB9A VIP5 0.902
NRPB9A NRPB9B 0.903
NRPB9A VIP4 0.917
NRPB9A SPT42 0.97
NRPB9B SPT6 0.9
NRPB9B VIP6 0.896
NRPB9B RDM3 0.879
NRPB9B NRPC1 0.966
NRPB9B TAF4B 0.77
NRPB9B SPT16 0.926
NRPB9B SSRP1 0.969
NRPB9B NRPD3B 0.999
NRPB9B NRPE1 0.994
NRPB9B NRPD4 0.993
NRPB9B TAF4 0.77
NRPB9B TTL1 0.405
NRPB9B Q9LIF6_ARATH 0.704
NRPB9B T24H18.80 0.717
NRPB9B T6J4.12 0.717
NRPB9B T5J17.190 0.717
NRPB9B VIP5 0.902
NRPB9B VIP4 0.917
NRPB9B SPT42 0.971
NRPD3B PCNA2 0.4
NRPD3B TTL1 0.55
NRPD3B RIN1 0.553
NRPD3B VIP4 0.92
NRPD4 TTL1 0.549
NRPD4 VIP4 0.9
NRPE1 SYD 0.892
NRPE1 TTL1 0.409
NRPE1 PCNA2 0.439
NRPE1 RIN1 0.549
NRPE1 VIP4 0.782
OFUT23 RIN1 0.856
P5CSA PP2CA 0.521
P5CSA PCNA2 0.505
P5CSA RD22 0.801
PCNA SUMO1 0.889
PCNA SIZ1 0.782
PCNA SOG1 0.477
PCNA SUMO2 0.854
PCNA PCNA2 0.961
PCNA2 SUMO1 0.837
PCNA2 SIZ1 0.782
PCNA2 SUMO3 0.832
PCNA2 SUMO2 0.843
PP2CA PXG3 0.582
PP2CA PYR1 0.987
PP2CA RD22 0.447
PP2CA SAG113 0.487
PP2CA RD29A 0.68
PP2CA ZEP 0.839
PP2CA SRK2I 0.967
PP2CA SRK2E 0.987
PP2CA SRK2D 0.989
PXG3 RD22 0.812
PYR1 SDIR1 0.433
PYR1 RD29A 0.739
PYR1 ZEP 0.778
PYR1 SRK2I 0.924
PYR1 SRK2D 0.94
PYR1 SRK2E 0.961
PYR1 SAG113 0.971
Q8RWS0_ARATH VIP4 0.51
Q8RWS0_ARATH SWC4 0.915
Q8RWS0_ARATH RIN1 0.999
Q93VF4_ARATH SWC4 0.997
Q93VF4_ARATH RIN1 0.873
RAV1 RD29A 0.541
RAV1 SRK2D 0.674
RAV1 SRK2I 0.578
RAV1 ZAT12 0.717
RAV1 WRKY33 0.456
RAV1 SRK2E 0.597
RAV1 ZAT10 0.71
RAV1 WRKY18 0.599
RAV1 WRKY40 0.509
RCD1 TAF4B 0.805
RCD1 TAF4 0.807
RD22 RD29A 0.932
RD22 ZAT12 0.401
RD22 WRKY18 0.431
RD22 SRK2I 0.452
RD22 SRK2D 0.513
RD22 SCRM 0.54
RD22 ZAT10 0.582
RD22 WRKY63 0.632
RD22 SRK2E 0.666
RD22 ZEP 0.732
RD29A WRKY33 0.407
RD29A WRKY40 0.473
RD29A WRKY18 0.481
RD29A SIZ1 0.652
RDM3 VIP4 0.937
RH12 SOG1 0.77
RH6 SOG1 0.77
RH8 SOG1 0.774
RHA2A SDIR1 0.858
RHA2A ZHD11 0.832
RIN1 VIP6 0.599
RIN1 SWC2 0.999
RIN1 SPT16 0.673
RIN1 SWC4 0.999
RIN1 TTL1 0.651
RIN1 T5J17.190 0.797
RIN1 T6J4.12 0.806
RIN1 T24H18.80 0.806
RIN1 T16K5.180 0.998
SAP5 SDIR1 0.784
SCRM SUMO1 0.702
SCRM SIZ1 0.923
SCRM SUMO2 0.591
SIZ1 ZAT6 0.507
SIZ1 SUVR5 0.533
SIZ1 SUMO1 0.996
SIZ1 ZAT12 0.597
SIZ1 T27K22.4 0.401
SIZ1 ZAT10 0.602
SIZ1 SRK2E 0.723
SIZ1 SUMO3 0.979
SIZ1 SUMO2 0.983
SPT16 SYD 0.609
SPT16 TTL1 0.548
SPT16 VIP4 0.998
SPT42 TTL1 0.435
SPT42 VIP4 0.973
SPT6 TTL1 0.408
SPT6 SYD 0.687
SPT6 SWC4 0.758
SPT6 VIP4 0.973
SRO1 TAF4B 0.927
SRO1 TAF4 0.928
SSRP1 SYD 0.736
SSRP1 SWC4 0.521
SSRP1 TTL1 0.692
SSRP1 VIP4 0.999
SUMO1 SUVR5 0.588
SUMO1 SUMO2 0.464
SUMO1 T6J4.12 0.53
SUMO1 T24H18.80 0.531
SUMO2 SUVR5 0.588
SUVR5 SYD 0.879
SUVR5 TTL1 0.588
SWC2 VIP4 0.526
SWC2 SWC4 0.999
SWC4 VIP6 0.513
SWC4 T5J17.190 0.496
SWC4 T24H18.80 0.593
SWC4 T6J4.12 0.593
SWC4 T16K5.180 0.996
SYD VIP6 0.867
SYD ZAT7 0.506
SYD ZAT12 0.506
SYD ZAT10 0.506
SYD ZAT6 0.506
SYD VIP5 0.73
SYD TTL1 0.844
SYD T5J17.190 0.929
SYD T27K22.4 0.931
SYD T6J4.12 0.961
SYD T24H18.80 0.961
T16K5.180 TTL1 0.445
T24H18.80 VIP4 0.78
T24H18.80 TTL1 0.483
T5J17.190 VIP4 0.685
T5J17.190 TTL1 0.483
T6J4.12 VIP4 0.78
T6J4.12 TTL1 0.483
TTL1 VIP5 0.537
TTL1 VIP4 0.652
VIP4 VIP6 0.999
VIP4 VIP5 0.999
WRKY18 ZAT6 0.473
WRKY18 ZAT12 0.531
WRKY18 WRKY33 0.584
WRKY18 ZAT10 0.641
WRKY18 WRKY63 0.457
WRKY18 WRKY40 0.981
WRKY33 ZAT6 0.639
WRKY33 ZAT12 0.847
WRKY33 ZAT7 0.532
WRKY33 WRKY63 0.671
WRKY33 WRKY40 0.839
WRKY33 ZAT10 0.873
WRKY40 ZAT6 0.675
WRKY40 ZAT12 0.771
WRKY40 ZAT7 0.574
WRKY40 ZAT10 0.86
WRKY40 WRKY63 0.921
ZAT10 ZAT6 0.664
ZAT10 ZAT7 0.415
ZAT12 ZAT6 0.681
ZAT12 ZAT7 0.578
ZAT6 ZAT7 0.402
